日期,歌单id,播放量
2020/5/13,4871572374,26551
2020/5/13,4913099886,26202
2020/5/13,2875456691,26202
2020/5/13,4895583045,24858
2020/5/13,3219627854,24413
2020/5/13,4898107611,23527
2020/5/13,5007059606,23102
2020/5/13,4939987616,22821
2020/5/13,4975676573,21851
2020/5/13,3128801056,19062
2020/5/13,4924419398,18201
2020/5/13,4887132558,18054
2020/5/13,4911584395,16781
2020/5/13,3195589795,16580
2020/5/13,3231446644,16534
2020/5/13,4913615273,15022
2020/5/13,3226628343,13728
2020/5/13,3025544170,13720
2020/5/13,3229409507,13409
2020/5/13,4881447491,12859
2020/5/13,4966403188,12460
2020/5/13,3214794715,11090
2020/5/13,4970980478,10595
2020/5/13,4897607862,9889
2020/5/13,4858416068,9448
2020/5/13,4885441817,9104
2020/5/13,3141595455,9045
2020/5/13,3125931520,8776
2020/5/13,3227006319,8675
2020/5/13,4878890601,8386
2020/5/13,4930237916,8390
2020/5/13,3237586482,7861
2020/5/13,3225423870,7714
2020/5/13,4907176779,7697
2020/5/13,5011181651,7583
2020/5/13,3176537562,7016
2020/5/13,4909840200,6987
2020/5/13,4985935946,15
2020/5/13,3237874291,6769
2020/5/13,4967112108,6483
2020/5/13,4952177578,6239
2020/5/13,4919179289,5286
2020/5/13,4911578361,5030
2020/5/13,3227461351,4702
2020/5/13,4889340129,24
2020/5/13,3227316017,4597
2020/5/13,5012981271,4459
2020/5/13,4955557852,4228
2020/5/13,3169145543,4072
2020/5/13,4906071631,4085
2020/5/13,4887366511,4055
2020/5/13,4861850970,3925
2020/5/13,4957177147,3803
2020/5/13,4884876852,3614
2020/5/13,4884834713,3320
2020/5/13,4962825293,3215
2020/5/13,5004417994,3152
2020/5/13,4956033110,3077
2020/5/13,4954318505,3005
2020/5/13,3210313471,2951
2020/5/13,4968536692,2884
2020/5/13,4884245740,2842
2020/5/13,4993846413,2703
2020/5/13,4936888335,2480
2020/5/13,4860482314,2476
2020/5/13,4894921552,2363
2020/5/13,4915342824,2363
2020/5/13,4967062107,2367
2020/5/13,4929154579,2048
2020/5/13,4961353049,2039
2020/5/13,4958352724,1699
2020/5/13,4915382113,1682
2020/5/13,4988192085,1628
2020/5/13,4946275780,1590
2020/5/13,4943130368,1493
2020/5/13,4951089393,1506
2020/5/13,4971010889,1531
2020/5/13,4933141282,1334
2020/5/13,4926705026,1216
2020/5/13,4937951586,15
2020/5/13,4941816930,1073
2020/5/13,4980626404,1006
2020/5/13,4895425229,994
2020/5/13,4859092723,994
2020/5/13,4895986495,847
2020/5/13,4979150976,842
2020/5/13,4986593631,729
2020/5/13,4938985178,733
2020/5/13,4985640865,22
2020/5/13,4995046754,691
2020/5/13,4982224218,628
2020/5/13,4929500576,628
2020/5/13,4995269759,599
2020/5/13,4977975109,565
2020/5/13,4958170207,532
2020/5/13,4956292367,502
2020/5/13,4912106432,481
2020/5/13,5005132267,427
2020/5/13,4965703081,380
2020/5/13,4968079459,376
2020/5/13,4981074045,372
2020/5/13,3238131997,347
2020/5/13,5010864222,565
2020/5/13,4991136806,326
2020/5/13,4911724455,338
2020/5/13,4968146731,280
2020/5/13,4984514920,280
2020/5/13,4968744335,254
2020/5/13,4972428413,267
2020/5/13,5006808149,292
2020/5/13,5008428867,288
2020/5/13,4977950926,229
2020/5/13,4970262207,200
2020/5/13,4908573438,187
2020/5/13,4998026674,183
2020/5/13,4963735803,177
2020/5/13,4983261779,172
2020/5/13,4994788194,152
2020/5/13,4987066033,145
2020/5/13,5005286350,146
2020/5/13,4989795148,136
2020/5/13,4898387400,136
2020/5/13,4995122858,127
2020/5/13,4964766917,119
2020/5/13,4999080123,119
2020/5/13,5005385520,118
2020/5/13,5001054760,112
2020/5/13,4981039442,109
2020/5/13,4992886072,114
2020/5/13,5006046132,110
2020/5/13,5007530486,101
2020/5/13,5012657306,519
2020/5/13,4994299588,96
2020/5/13,5003223723,100
2020/5/13,5007414685,105
2020/5/13,5005836535,91
2020/5/13,4999501811,78
2020/5/13,4984860236,71
2020/5/13,4993657590,64
2020/5/13,5003053522,62
2020/5/13,4878268221,60
2020/5/13,5013489081,76
2020/5/13,5001750082,58
2020/5/13,5003208248,60
2020/5/13,4995778860,56
2020/5/13,5002134074,56
2020/5/13,5014151644,80
2020/5/13,4994107775,53
2020/5/13,4980641573,53
2020/5/13,5012460961,51
2020/5/13,4999455188,51
2020/5/13,5002915778,47
2020/5/13,5005114963,46
2020/5/13,5001843078,51
2020/5/13,5012184779,53
2020/5/13,5005077563,42
2020/5/13,4992246365,44
2020/5/13,5002113516,42
2020/5/13,5001301799,44
2020/5/13,5010914360,40
2020/5/13,5008315248,49
2020/5/13,5009891186,38
2020/5/13,5008694332,42
2020/5/13,5010400496,37
2020/5/13,4998765743,47
2020/5/13,4987355784,37
2020/5/13,5005852182,40
2020/5/13,5007558161,35
2020/5/13,5003731200,35
2020/5/13,5013997606,35
2020/5/13,5008585281,35
2020/5/13,4996060324,38
2020/5/13,5005419417,35
2020/5/13,4971377216,37
2020/5/13,4985314906,33
2020/5/13,4992607543,31
2020/5/13,5008654198,31
2020/5/13,5011224219,33
2020/5/13,5003890082,29
2020/5/13,5005989141,31
2020/5/13,5013903636,31
2020/5/13,5011802051,28
2020/5/13,5013948340,38
2020/5/13,5008740829,31
2020/5/13,5007847038,31
2020/5/13,5006503200,29
2020/5/13,5009954864,26
2020/5/13,5010072548,26
2020/5/13,5003194894,28
2020/5/13,5013370911,26
2020/5/13,5006826070,31
2020/5/13,5012155065,33
2020/5/13,5008751243,28
2020/5/13,4975083945,26
2020/5/13,5011725635,28
2020/5/13,5013386213,24
2020/5/13,5012994612,26
2020/5/13,5014149244,40
2020/5/13,5013340762,26
2020/5/13,5012027015,22
2020/5/13,5012196647,28
2020/5/13,4999769655,20
2020/5/13,5000026724,20
2020/5/13,4969102674,20
2020/5/13,5012456285,20
2020/5/13,5006684323,22
2020/5/13,5010494201,20
2020/5/13,5002334567,22
2020/5/13,5005568130,24
2020/5/13,5012044817,20
2020/5/13,5009451062,24
2020/5/13,5007725812,20
2020/5/13,5013941124,20
2020/5/13,5008305580,19
2020/5/13,5009890076,22
2020/5/13,5005402780,19
2020/5/13,5010107845,20
2020/5/13,5011105466,19
2020/5/13,5008914826,17
2020/5/13,5002440518,17
2020/5/13,5014178438,20
2020/5/13,5012291236,17
2020/5/13,5012536808,17
2020/5/13,5007308036,15
2020/5/13,5012402770,17
2020/5/13,5013636170,15
2020/5/13,5013093448,17
2020/5/13,5014278362,19
2020/5/13,5005569547,15
2020/5/13,5007169871,15
2020/5/13,5013541790,15
2020/5/13,5010393949,15
2020/5/13,5013825821,15
2020/5/13,5007358698,13
2020/5/13,5015214335,17
2020/5/13,5013181678,17
2020/5/13,5013613675,19
2020/5/13,5008606385,13
2020/5/13,5012275429,13
2020/5/13,5014845304,17
2020/5/13,5011701933,13
2020/5/13,5010843473,13
2020/5/13,5008253583,11
2020/5/13,5012686735,13
2020/5/13,5013413672,11
2020/5/13,5010257327,13
2020/5/13,5008754016,11
2020/5/13,5008123079,11
2020/5/13,5014748357,11
2020/5/13,5012486196,10
2020/5/13,5007859844,11
2020/5/13,5014371406,10
2020/5/13,5014039547,13
2020/5/13,5011704279,11
2020/5/13,5008336282,11
2020/5/13,5010254613,10
2020/5/13,5013191653,10
2020/5/13,5014217755,10
2020/5/13,5006252756,8
2020/5/13,5008401394,10
2020/5/13,5009925917,8
2020/5/13,5005507212,8
2020/5/13,5008193727,10
2020/5/13,5012905033,8
2020/5/13,5008693276,8
2020/5/13,5006450459,11
2020/5/13,5012168283,8
2020/5/13,5009316741,6
2020/5/13,5011053882,6
2020/5/13,5010350052,6
2020/5/13,5006923614,6
2020/5/13,5005227116,8
2020/5/13,5012890327,6
2020/5/13,5015519693,8
2020/5/13,5014188017,11
2020/5/13,5014508589,6
2020/5/13,5008415833,4
2020/5/13,5013820355,6
2020/5/13,5009854168,4
2020/5/13,5014180814,6
2020/5/13,5014467038,8
2020/5/13,5007873928,4
2020/5/13,5012917760,6
2020/5/13,5013438903,2
2020/5/13,5014381317,4
2020/5/13,5009622645,2
2020/5/13,5013578852,2
2020/5/13,5013351385,2
2020/5/13,5015060675,2
2020/5/13,5007253258,2
2020/5/13,5009205983,2
2020/5/13,5014716350,13
2020/5/13,5013948259,4
2020/5/13,5014078874,2
2020/5/13,5008924870,2
2020/5/13,5015127150,2
2020/5/13,5015528041,2
2020/5/13,5010358544,2
2020/5/13,5005803535,1
2020/5/13,5014605940,2
2020/5/13,5014260210,1
2020/5/13,5013845170,2
2020/5/13,5012870461,1
2020/5/13,5007802365,1
2020/5/13,5012791646,2
2020/5/13,5013119230,1
2020/5/13,5011882083,1
2020/5/13,5007548927,1
2020/5/13,5006390079,1
2020/5/13,5010432725,1
2020/5/13,5015075109,1
2020/5/13,2340173092,58160000
2020/5/13,2748492595,19250000
2020/5/13,2414707016,19020000
2020/5/13,2661667887,7180000
2020/5/13,2524826899,5100000
2020/5/13,2968950064,3030000
2020/5/13,2919852653,2740000
2020/5/13,2875321368,2280000
2020/5/13,4983181389,1320000
2020/5/13,3204160461,1150000
2020/5/13,4926388301,960000
2020/5/13,2903604475,690000
2020/5/13,2895448834,690000
2020/5/13,4893733399,570000
2020/5/13,2735120361,550000
2020/5/13,2892381208,450000
2020/5/13,2777953134,350000
2020/5/13,2739677431,350000
2020/5/13,4926327847,2020000
2020/5/13,4924225474,680000
2020/5/13,2834012949,440000
2020/5/13,4879561639,350000
2020/5/13,3033689187,320000
2020/5/13,4894448996,320000
2020/5/13,2892054295,260000
2020/5/13,2987103132,180000
2020/5/13,2943230833,140000
2020/5/13,4938116985,120000
2020/5/13,3217572039,110000
2020/5/13,3138479105,110000
2020/5/13,3093292626,100000
2020/5/13,2852805110,97556
2020/5/13,4885576154,89084
2020/5/13,4938993771,88358
2020/5/13,3159725910,87207
2020/5/13,3219292204,59714
2020/5/13,3073427613,43577
2020/5/13,4895068820,43598
2020/5/13,4891431738,42805
2020/5/13,3182152298,40776
2020/5/13,3090681276,39747
2020/5/13,3134126807,39709
2020/5/13,3014418475,39180
2020/5/13,5006349882,30763
2020/5/13,3098918081,27441
2020/5/13,3076440628,24010
2020/5/13,4944364719,23829
2020/5/13,3178631734,21183
2020/5/13,4924089810,13539
2020/5/13,3233819644,12497
2020/5/13,4912487321,12157
2020/5/13,4952259193,9919
2020/5/13,4954338904,8923
2020/5/13,3174587451,8864
2020/5/13,3226405532,8163
2020/5/13,3235683786,7588
2020/5/13,4928346762,7562
2020/5/13,3229626927,6857
2020/5/13,4872151758,5866
2020/5/14,2829816518,147400000
2020/5/14,2651898154,15211
2020/5/14,3029251622,640000
2020/5/14,2869961759,480000
2020/5/14,2324605704,6570000
2020/5/14,2781412735,2360000
2020/5/14,2866624523,3500000
2020/5/14,2871955672,1460000
2020/5/14,2848226139,3560000
2020/5/14,3099335800,5140000
2020/5/14,2831688182,1440000
2020/5/14,2876067644,160000
2020/5/14,2543609929,3320000
2020/5/14,2906492713,570000
2020/5/14,2751412365,760000
2020/5/14,2476865259,2820000
2020/5/14,4899659549,3480000
2020/5/14,2991059968,1480000
2020/5/14,2738703582,620000
2020/5/14,2550277551,19200000
2020/5/14,2715808089,930000
2020/5/14,3102314489,310000
2020/5/14,3102355272,610000
2020/5/14,3102272704,190000
2020/5/14,3236134881,3520000
2020/5/14,2991837660,1560000
2020/5/14,3102318465,270000
2020/5/14,2839184829,860000
2020/5/14,3044288218,1570000
2020/5/14,2940759617,210000
2020/5/14,2930180903,550000
2020/5/14,2710758663,770000
2020/5/14,2924765628,2900000
2020/5/14,2819596401,2060000
2020/5/14,2622967273,4840000
2020/5/14,2905981726,620000
2020/5/14,2840368993,1210000
2020/5/14,2941287037,230000
2020/5/14,2712936322,21330000
2020/5/14,2839131415,4270000
2020/5/14,2704695734,2880000
2020/5/14,2930640226,1580000
2020/5/14,2939725092,5550000
2020/5/14,2741461072,300000
2020/5/14,2341496595,20640000
2020/5/14,3210184177,1340000
2020/5/14,2768017642,3960000
2020/5/14,3070608947,2160000
2020/5/14,2802306619,6890000
2020/5/14,2816437068,19650000
2020/5/14,2858603567,700000
2020/5/14,3036995411,4570000
2020/5/14,3058869981,890000
2020/5/14,3101265037,19175
2020/5/14,2847614853,1050000
2020/5/14,2976956482,2660000
2020/5/14,2866031102,800000
2020/5/14,2525632823,23980000
2020/5/14,2814796200,5560000
2020/5/14,2954650550,2750000
2020/5/14,2904364484,3310000
2020/5/14,3224149419,890000
2020/5/14,2893532054,310000
2020/5/14,2830740622,3750000
2020/5/14,2643377729,7730000
2020/5/14,4928319592,650000
2020/5/14,2695036375,1030000
2020/5/14,2900909299,3260000
2020/5/14,3036902708,370000
2020/5/14,2929951612,840000
2020/5/14,2881804460,420000
2020/5/14,2984782686,2780000
2020/5/14,2892898152,340000
2020/5/14,2871236572,1340000
2020/5/14,2786175968,3020000
2020/5/14,3168980939,560000
2020/5/14,2878734410,1710000
2020/5/14,2893273588,780000
2020/5/14,2990177378,1270000
2020/5/14,2950826843,450000
2020/5/14,3110333958,3370000
2020/5/14,4909137543,540000
2020/5/14,3227472694,14182
2020/5/14,4899887524,13350
2020/5/14,3211554240,14854
2020/5/14,4918824290,110000
2020/5/14,3182965703,13783
2020/5/14,3195063951,69340
2020/5/14,5009910734,21485
2020/5/14,4941563398,11838
2020/5/14,2896215780,30381
2020/5/14,3231495476,18793
2020/5/14,4911013533,11023
2020/5/14,4931176732,13682
2020/5/14,3044760051,22628
2020/5/14,2926891518,120000
2020/5/14,2955924359,33947
2020/5/14,3077943228,27256
2020/5/14,4932495004,30213
2020/5/14,2890914010,70201
2020/5/14,3188344408,230000
2020/5/14,2997452908,200000
2020/5/14,3110222208,160000
2020/5/14,4900225181,10150
2020/5/14,4881719833,40873
2020/5/14,4955576456,7134
2020/5/14,4862635736,7491
2020/5/14,3182755907,170000
2020/5/14,3180785195,9604
2020/5/14,2989883013,150000
2020/5/14,2941834839,39260
2020/5/14,4891302952,11065
2020/5/14,2923649082,290000
2020/5/14,4876832203,17445
2020/5/14,3175969144,110000
2020/5/14,4940099101,7277
2020/5/14,3119510985,150000
2020/5/14,2808572530,450000
2020/5/14,3173161078,7155
2020/5/14,2782124001,75602
2020/5/14,3227880770,100000
2020/5/14,2949793491,34896
2020/5/14,2822449259,130000
2020/5/14,3227208138,47458
2020/5/14,3138571767,140000
2020/5/14,4861959823,8264
2020/5/14,3121581563,73200
2020/5/14,3227464393,7445
2020/5/14,4880315324,7000
2020/5/14,3209020926,46807
2020/5/14,3122731343,96909
2020/5/14,2863558174,180000
2020/5/14,3237880645,72654
2020/5/14,2883560847,310000
2020/5/14,4895326482,190000
2020/5/14,3020320140,71188
2020/5/14,3224123156,39096
2020/5/14,4882140285,50843
2020/5/14,5009599274,50465
2020/5/14,2887319492,92398
2020/5/14,4875801044,24178
2020/5/14,3233539744,110000
2020/5/14,3163253465,130000
2020/5/14,3134261163,120000
2020/5/14,3085593297,140000
2020/5/14,4889744902,21271
2020/5/14,3102355272,610000
2020/5/14,4881319906,17999
2020/5/14,4889314395,120000
2020/5/14,3203827491,30620
2020/5/14,4959194862,130000
2020/5/14,4940455846,140000
2020/5/14,4997821418,38794
2020/5/14,4973519404,94238
2020/5/14,3200561023,730000
2020/5/14,4993555764,36433
2020/5/14,3019056054,580000
2020/5/14,4880384987,40654
2020/5/14,3207561853,250000
2020/5/14,2860452195,1100000
2020/5/14,4933470237,18877
2020/5/14,3166016718,110000
2020/5/14,4890013314,850000
2020/5/14,2975629162,1080000
2020/5/14,4861786434,73263
2020/5/14,3128932473,110000
2020/5/14,4936858077,23842
2020/5/14,2883145616,2830000
2020/5/14,2777984205,320000
2020/5/14,2703033645,46540000
2020/5/14,4859079852,38159
2020/5/14,3217603871,21956
2020/5/14,4915961798,68786
2020/5/14,3198155167,950000
2020/5/14,2776722599,460000
2020/5/14,4871319334,6924
2020/5/14,2708691583,2170000
2020/5/14,2978035363,500000
2020/5/14,4881466186,28264
2020/5/14,2761259320,910000
2020/5/14,4864650891,13686
2020/5/14,4909442208,20335
2020/5/14,2687439153,2070000
2020/5/14,2683746999,17900000
2020/5/14,3183149193,230000
2020/5/14,4969813582,48218
2020/5/14,3087123371,18974
2020/5/14,4889693878,37391
2020/5/14,3112541184,58710
2020/5/14,2991369744,730000
2020/5/14,2464078995,2380000
2020/5/14,3227242523,9688
2020/5/14,2362006321,36490000
2020/5/14,2825552570,370000
2020/5/14,2861760098,2430000
2020/5/14,3184595274,330000
2020/5/14,2926665315,29495
2020/5/14,4892870009,26370
2020/5/14,2773594975,1830000
2020/5/14,2945426789,100000
2020/5/14,4859197697,150000
2020/5/14,4920822799,40709
2020/5/14,3225241908,1490000
2020/5/14,2903998296,1030000
2020/5/14,3231643590,63779
2020/5/14,3001478311,480000
2020/5/14,2859214503,9330000
2020/5/14,2865211946,2110000
2020/5/14,2825759982,760000
2020/5/14,2434987000,36160000
2020/5/14,2618915549,42810000
2020/5/14,2995650489,1560000
2020/5/14,2561623331,2310000
2020/5/14,4947651928,400000
2020/5/14,3223238736,11788
2020/5/14,2882042971,4560000
2020/5/14,2986686032,310000
2020/5/14,2878288372,320000
2020/5/14,3129171154,9994
2020/5/14,4879834665,11162
2020/5/14,2884230478,16357
2020/5/14,4908673882,160000
2020/5/14,3110875084,89387
2020/5/14,4858517761,12216
2020/5/14,2232237850,158020000
2020/5/14,2928116437,59781
2020/5/14,2953222914,38453
2020/5/14,2727853808,1800000
2020/5/14,2660676614,630000
2020/5/14,4912676360,46165
2020/5/14,4867118022,10658
2020/5/14,2697867308,1010000
2020/5/14,2913623900,390000
2020/5/14,4864450403,100000
2020/5/14,3131916843,190000
2020/5/14,2709409904,82041
2020/5/14,3033297851,46870
2020/5/14,4882062204,27668
2020/5/14,2829779628,17730000
2020/5/14,2975510329,1580000
2020/5/14,2949140621,750000
2020/5/14,4890328458,98610
2020/5/14,3179343096,35572
2020/5/14,4985844523,23354
2020/5/14,3084170384,22136
2020/5/14,3170097226,9016
2020/5/14,3176179830,8218
2020/5/14,2679916677,590000
2020/5/14,2755687592,200000
2020/5/14,4880818010,270000
2020/5/14,4880521696,150000
2020/5/14,3000719797,1190000
2020/5/14,4945883467,220000
2020/5/14,2840884575,160000
2020/5/14,4904383601,60436
2020/5/14,4969006987,21212
2020/5/14,4861811550,210000
2020/5/14,2873336061,1630000
2020/5/14,3181777536,540000
2020/5/14,2817554177,1430000
2020/5/14,3020663385,2190000
2020/5/14,3211610053,19024
2020/5/14,2394125021,4330000
2020/5/14,4954232593,87808
2020/5/14,4865075373,47975
2020/5/14,2890700581,180000
2020/5/14,2829137850,3610000
2020/5/14,2864730005,200000
2020/5/14,2896190369,2720000
2020/5/14,4931678271,87892
2020/5/14,2913658785,19222
2020/5/14,3087102641,26131
2020/5/14,4881135507,10990
2020/5/14,2827772008,1580000
2020/5/14,3186322538,790000
2020/5/14,3222931194,13959
2020/5/14,2974268402,64607
2020/5/14,2866293458,2270000
2020/5/14,2995267320,36618
2020/5/14,5007420012,130000
2020/5/14,2942278931,280000
2020/5/14,2871897839,4450000
2020/5/14,3223910731,10746
2020/5/14,3196264232,670000
2020/5/14,3218573457,12636
2020/5/14,3200483160,52733
2020/5/14,2936000547,2380000
2020/5/14,2892456399,130000
2020/5/14,2835531522,230000
2020/5/14,2483059412,3270000
2020/5/14,4906026654,75565
2020/5/14,4869377947,78299
2020/5/14,4985983390,180000
2020/5/14,2745777287,1130000
2020/5/14,3114942053,12544
2020/5/14,4886532743,7382
2020/5/14,4881066023,1180000
2020/5/14,2847841459,1740000
2020/5/14,3047341734,83902
2020/5/14,3027829356,2480000
2020/5/14,4872818571,280000
2020/5/14,3232190719,4220000
2020/5/14,4872845295,920000
2020/5/14,4926923314,16794
2020/5/14,3223946120,220000
2020/5/14,3214584675,3120000
2020/5/14,2862089348,850000
2020/5/14,2916761187,630000
2020/5/14,3033668435,84376
2020/5/14,2829816518,147400000
2020/5/14,4876226401,620000
2020/5/14,2902381056,42737
2020/5/14,2832357252,270000
2020/5/14,3235998761,410000
2020/5/14,2870902341,2300000
2020/5/14,2790947127,730000
2020/5/14,3114571650,16118
2020/5/14,3189685502,91268
2020/5/14,4936334734,68017
2020/5/14,4903947580,9591
2020/5/14,3188804141,9150
2020/5/14,4915255921,76757
2020/5/14,3020407831,1140000
2020/5/14,2864800744,79303
2020/5/14,3012142454,2680000
2020/5/14,4914162511,21595
2020/5/14,2584001962,2910000
2020/5/14,4860212479,8113
2020/5/14,3052330823,130000
2020/5/14,2874960471,1180000
2020/5/14,4969079749,2000000
2020/5/14,3230634962,17743
2020/5/14,2651036663,111830000
2020/5/14,3221778898,1580000
2020/5/14,3064104603,790000
2020/5/14,4883079202,6916
2020/5/14,4867708952,51314
2020/5/14,4974936239,780000
2020/5/14,4966358322,27265
2020/5/14,3057213091,7999
2020/5/14,2894080795,760000
2020/5/14,4981061966,7638
2020/5/14,2946602896,100000
2020/5/14,2898257741,3070000
2020/5/14,3139357901,930000
2020/5/14,3029505227,970000
2020/5/14,3186215562,100000
2020/5/14,4875649545,150000
2020/5/14,3168240296,40293
2020/5/14,2953854615,1160000
2020/5/14,3018821569,1190000
2020/5/14,3082891286,120000
2020/5/14,4868257678,21028
2020/5/14,4979627647,820000
2020/5/14,2690912997,2200000
2020/5/14,3094523972,31137
2020/5/14,2994827194,160000
2020/5/14,3224377181,450000
2020/5/14,4940515262,24467
2020/5/14,2810503639,1300000
2020/5/14,2769362599,300000
2020/5/14,2964706269,940000
2020/5/14,2980925959,79000
2020/5/14,3101613217,18524
2020/5/14,3015279171,1180000
2020/5/14,3211824374,110000
2020/5/14,2934475827,190000
2020/5/14,2868987314,1100000
2020/5/14,3111210053,13421
2020/5/14,2778997341,1480000
2020/5/14,4900957679,13463
2020/5/14,4909959513,660000
2020/5/14,4872287400,490000
2020/5/14,4879453483,130000
2020/5/14,2821845830,850000
2020/5/14,2896051152,650000
2020/5/14,4972407802,36286
2020/5/14,3041183791,430000
